doi	solvent	amine_type	pKa_amine	n_amine	alcohol_type	pKa_alcohol	n_alcohol	base	base_amount	catalyst	metal	ligand	atmosphere	metal_load	temp	time	yield	TON	atm_type	year	base_amine_ratio	base_alcohol_ratio	reag_ratio
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	73.0	18.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	65.0	16.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	98.0	24.5	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	AlkCH2OH	17.0	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	88.0	22.0	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	AlkCH2OH	17.0	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	71.0	17.75	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	AlkCH2OH	17.0	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	65.0	16.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aliphatic	10.0	6.93	Bn2OH	14.0	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	87.0	21.75	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	93.0	20.666666666666668	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	84.0	18.666666666666668	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	90.0	20.0	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	82.0	18.22222222222222	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	93.0	20.666666666666668	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	84.0	18.666666666666668	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	94.0	20.88888888888889	inert	2010	0.2	0.04	5.0
10.1002/chem.201001915	neat	Aromatic	4.5	2.0	BnOH	15.4	10.0	tBuOK	0.4	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	90.0	20.0	inert	2010	0.2	0.04	5.0
10.1016/j.cattod.2013.09.002	p-xylene	Ammonia	9.25	6.7	Alk2CHOH	17.0	3.0	no base	0.0	Ni/CaSiO3	Ni	no	N2	1.0	160.0	20.0	86.0	86.0	inert	2013	0.0	0.0	0.4477611940298507
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	82.0	10.933333333333334	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	64.0	8.533333333333333	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	51.0	6.8	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	40.0	5.333333333333333	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	62.0	8.266666666666667	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	48.0	6.4	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	86.0	11.466666666666669	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	76.0	10.133333333333333	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	83.0	11.066666666666666	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	75.0	10.0	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	BnOH	15.4	2.0	no base	0.0	PhCH2Br		no	Air	7.5	160.0	24.0	73.0	9.733333333333333	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Aromatic	4.5	3.0	AlkCH2OH	17.0	2.0	no base	0.0	AlkCH2I		no	Air	7.5	160.0	24.0	30.0	4.0	oxygen	2016	0.0	0.0	0.6666666666666666
10.1039/c6gc00938g	neat	Ph2NH	1.0	1.0	BnOH	15.4	1.5	no base	0.0	PhCH2Br		no	Air	10.0	160.0	24.0	76.0	7.6	oxygen	2016	0.0	0.0	1.5
10.1039/c6gc00938g	neat	Aromatic	4.5	1.0	BnOH	15.4	1.5	no base	0.0	PhCH2Br		no	Air	10.0	160.0	24.0	1.0	0.1	oxygen	2016	0.0	0.0	1.5
10.1039/c6gc00938g	neat	Aromatic	4.5	1.0	BnOH	15.4	1.5	no base	0.0	PhCH2Br		no	Air	10.0	160.0	24.0	50.0	5.0	oxygen	2016	0.0	0.0	1.5
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	78.0	13.0	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	83.0	13.833333333333334	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	72.0	12.0	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	42.0	7.0	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	91.0	15.166666666666666	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	56.0	9.333333333333334	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	89.0	14.833333333333334	inert	2011	0.0	0.0	1.0
10.1021/acs.inorgchem.0c03587	PhMe	Aromatic	4.5	0.2	BnOH	15.4	1.0	no base	0.0	Rh-cat	Rh	no	N2	5.0	160.0	24.0	79.0	15.8	inert	2021	0.0	0.0	5.0
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	55.0	11.0	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	83.0	16.6	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	82.0	16.4	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	86.0	17.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	60.0	12.0	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	98.0	19.6	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	81.0	16.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	81.0	16.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	94.0	18.8	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	63.0	12.6	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	83.0	16.6	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	76.0	15.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	77.0	15.4	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	98.0	19.6	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	96.0	19.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	79.0	15.8	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	61.0	12.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	78.0	15.6	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	99.0	19.8	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	81.0	16.2	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	29.0	5.8	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	10.0	160.0	15.0	81.0	8.1	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	51.0	10.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	95.0	19.0	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	86.0	17.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	71.0	14.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	56.0	11.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	90.0	18.0	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	82.0	16.4	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	81.0	16.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	57.0	11.4	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	57.0	11.4	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	69.0	13.8	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	34.0	6.8	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	96.0	19.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	62.0	12.4	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	90.0	18.0	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	61.0	12.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	76.0	15.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	89.0	17.8	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	71.0	14.2	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	47.0	9.4	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	0.8	BnOH	15.4	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	15.0	34.0	6.8	inert	2011	0.0	0.0	2.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	AlkCH2OH	17.0	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	72.0	70.0	14.0	inert	2011	0.0	0.0	0.5
10.1002/chem.201102446	trimethylbenzene	Aromatic	4.5	4.0	AlkCH2OH	17.0	2.0	no base	0.0	TAPC=1,3,5-triazo-2,4,6-triphosphorine-2,2,4,4,6,6-hexachloride			Ar	5.0	160.0	72.0	94.0	18.8	inert	2011	0.0	0.0	0.5
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	91.0	22.75	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	97.0	24.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	98.0	24.5	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	57.0	14.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	87.0	21.75	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	41.0	10.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	69.0	17.25	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	70.0	17.5	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/ejoc.200900628	neat	Aromatic	4.5	6.93	BnOH	15.4	4.62	K2CO3	5.8	CuAl-HT	Cu	no	Air	4.0	160.0	9.0	98.0	24.5	oxygen	2009	0.836940836940837	1.255411255411255	0.6666666666666667
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	EWGCH2OH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	78.0	13.0	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	EWGCH2OH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	79.0	13.166666666666666	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aromatic	4.5	1.0	ArEWGCHOH	12.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	61.0	10.166666666666666	inert	2011	0.0	0.0	1.0
10.1016/s0040-4039(00)86792-1	neat	Aliphatic	10.0	5.0	Alk2CHOH	17.0	5.0	no base	0.0	RuH2(PPh3)4	Ru	no	Ar	2.5	160.0	24.0	52.0	20.8	inert	2002	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aliphatic	10.0	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	91.0	15.166666666666666	inert	2011	0.0	0.0	1.0
10.1002/anie.201104309	tAmOH	Aliphatic	10.0	1.0	AlkEWGCHOH	13.0	1.0	no base	0.0	Ru3(CO)12	Ru	(Cy2PCH2)2 (6 mol%)	Ar	6.0	160.0	24.0	53.0	8.833333333333334	inert	2011	0.0	0.0	1.0
10.1002/chem.201001915	neat	Sulfonamide	1.0	2.0	AlkCH2OH	17.0	10.0	K2CO3	0.8	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	87.0	19.33333333333333	inert	2010	0.4	0.08	5.0
10.1002/chem.201001915	neat	Sulfonamide	1.0	2.0	AlkCH2OH	17.0	10.0	K2CO3	0.8	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	96.0	21.33333333333333	inert	2010	0.4	0.08	5.0
10.1002/chem.201001915	neat	Sulfonamide	1.0	2.0	AlkCH2OH	17.0	10.0	K2CO3	0.8	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	95.0	21.11111111111111	inert	2010	0.4	0.08	5.0
10.1002/chem.201001915	neat	Sulfonamide	1.0	2.0	AlkCH2OH	17.0	10.0	K2CO3	0.8	Ag-Mo-22 (4.5 mol% Ag, 9 mol% Mo)	Ag	no	Ar	4.5	160.0	12.0	99.0	22.0	inert	2010	0.4	0.08	5.0
